CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Income_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,NB_Attr1,NB_Attr2,Marital_Status_Married,Marital_Status_Single,Marital_Status_Unknown,Card_Category_Gold,Card_Category_Platinum,Card_Category_Silver,Total_Interaction,Spending_Ratio,Transaction_Frequency
789900633,0,49,1,2,2.0,2.0,40,5,3,2,3263.0,1522,1741.0,0.58,4288,69,0.725,0.466,0.00017486,0.99983,True,False,False,False,False,False,5,1.3137254901960784,1.6829268292682926
789122808,1,41,1,4,3.0,2.0,29,5,2,3,3281.0,0,3281.0,0.875,2907,45,0.406,0.0,0.9949,0.0051,True,False,False,False,False,False,5,0.8857404021937842,1.5
709902108,0,51,0,2,2.0,4.0,40,4,3,2,8169.0,794,7375.0,0.665,4927,70,0.944,0.097,0.00017486,0.99983,True,False,False,False,False,False,5,0.6030599755201959,1.7073170731707317
713666058,0,46,1,5,3.0,2.0,38,6,1,3,3276.0,1915,1361.0,0.672,4264,76,0.617,0.585,9.2982e-05,0.99991,False,False,False,False,False,False,4,1.3011901129081478,1.9487179487179487
711453783,0,41,1,3,0.0,1.0,29,4,2,3,1966.0,1452,514.0,0.621,4666,74,0.682,0.739,0.00021834,0.99978,False,True,False,False,False,False,5,2.3721403152008134,2.466666666666667
778936008,0,46,1,4,2.0,0.0,30,3,1,3,5869.0,0,5869.0,0.852,5103,83,0.844,0.0,9.4447e-05,0.99991,True,False,False,False,False,False,4,0.869335604770017,2.6774193548387095
708085458,0,34,1,2,1.0,1.0,24,6,2,2,1438.3,0,1438.3,0.827,3940,82,0.952,0.0,0.00011703,0.99988,False,True,False,False,False,False,4,2.737441811991941,3.28
749067633,0,45,1,2,0.0,1.0,38,3,2,3,3682.0,0,3682.0,0.797,4015,77,0.51,0.0,0.00021042,0.99979,True,False,False,False,False,False,5,1.09014390442574,1.9743589743589745
716170308,0,27,1,0,4.0,0.0,36,5,1,0,13439.0,2003,11436.0,0.936,4715,86,0.72,0.149,1.7434e-05,0.99998,False,False,False,False,False,False,1,0.3508184523809524,2.324324324324324
711507783,1,54,1,2,6.0,1.0,42,3,4,3,1694.0,0,1694.0,0.354,1930,41,0.519,0.0,0.99811,0.00188594,False,True,False,False,False,False,7,1.1386430678466077,0.9534883720930233
819752133,0,41,0,2,2.0,4.0,36,6,2,2,1636.0,986,650.0,0.833,4695,73,0.872,0.603,0.00011065,0.99989,False,False,False,False,False,False,4,2.868051313378131,1.972972972972973
711061908,0,48,1,1,4.0,1.0,38,6,2,3,1449.0,749,700.0,0.943,4039,50,0.852,0.517,0.00017969,0.99982,True,False,False,False,False,False,5,2.7855172413793103,1.2820512820512822
744231708,0,45,1,2,4.0,1.0,38,3,3,3,1513.0,788,725.0,0.677,4166,71,0.868,0.521,0.00030251,0.9997,True,False,False,False,False,False,6,2.751651254953765,1.8205128205128205
716856408,1,39,1,4,4.0,1.0,28,5,2,4,1438.3,0,1438.3,0.777,2392,44,0.375,0.0,0.99709,0.0029104,False,True,False,False,False,False,6,1.6619189883971375,1.5172413793103448
711780108,0,46,1,4,6.0,1.0,38,4,3,2,4120.0,1578,2542.0,0.379,4792,81,0.588,0.383,0.00027297,0.99973,False,False,False,False,False,False,5,1.1628245571463236,2.076923076923077
715178733,0,47,1,2,0.0,1.0,41,5,3,1,2289.0,1611,678.0,0.648,4817,77,0.75,0.704,0.00011924,0.99988,False,True,False,False,False,False,4,2.1034934497816593,1.8333333333333333
721418133,0,45,1,3,4.0,1.0,33,6,2,3,2016.0,972,1044.0,0.685,4535,82,0.745,0.482,0.00019864,0.9998,False,True,False,False,False,False,5,2.248388696083292,2.411764705882353
720124758,1,49,0,3,1.0,4.0,40,5,4,3,2509.0,450,2059.0,0.654,2239,47,0.621,0.179,0.99744,0.0025563,True,False,False,False,False,False,7,0.8920318725099602,1.146341463414634
809068983,0,40,1,2,4.0,1.0,35,3,1,3,3511.0,0,3511.0,0.758,5238,82,0.708,0.0,9.2637e-05,0.99991,True,False,False,False,False,False,4,1.4914578587699316,2.2777777777777777
711052308,0,45,0,3,5.0,3.0,37,6,3,3,2751.0,2432,319.0,0.905,4453,75,0.923,0.884,0.00036935,0.99963,False,False,False,False,False,False,6,1.6180959302325582,1.9736842105263157
718967433,0,34,1,2,2.0,1.0,36,3,6,3,2426.0,0,2426.0,0.888,4918,81,0.8,0.0,0.00023216,0.99977,False,False,False,False,False,False,9,2.026370004120313,2.189189189189189
709827933,0,44,0,2,4.0,4.0,36,3,3,2,12230.0,1196,11034.0,0.62,3659,76,0.52,0.098,0.00017987,0.99982,True,False,False,False,False,False,5,0.29915787752432343,2.054054054054054
787568433,0,42,0,3,4.0,3.0,33,3,1,3,7328.0,936,6392.0,0.689,4518,79,0.795,0.128,9.6126e-05,0.9999,False,True,False,False,False,False,4,0.6164551780597626,2.323529411764706
720256158,0,47,1,2,2.0,0.0,40,5,1,3,2264.0,0,2264.0,0.67,4279,75,0.531,0.0,9.0056e-05,0.99991,True,False,False,False,False,False,4,1.8891832229580574,1.829268292682927
715435758,0,42,0,2,4.0,4.0,36,3,1,3,3046.0,1231,1815.0,0.692,4711,77,0.878,0.404,9.2637e-05,0.99991,False,True,False,False,False,False,4,1.5461109287824089,2.081081081081081
719505483,0,51,1,0,1.0,0.0,36,6,3,2,5881.0,0,5881.0,0.71,4431,89,0.816,0.0,0.00015871,0.99984,True,False,False,False,False,False,5,0.7533151989119348,2.4054054054054053
721247883,0,52,0,2,3.0,4.0,41,4,2,3,16207.0,922,15285.0,0.635,3621,83,0.886,0.057,0.00018612,0.99981,True,False,False,False,False,False,5,0.22340819348469892,1.9761904761904763
772220433,0,44,0,3,3.0,3.0,33,6,3,2,15468.0,1187,14281.0,0.93,4484,81,0.841,0.077,0.00018146,0.99982,False,False,True,False,False,False,5,0.28987006270605725,2.3823529411764706
789692283,0,47,1,5,3.0,1.0,34,4,3,2,5950.0,0,5950.0,0.44,4655,66,0.784,0.0,0.00018054,0.99982,False,True,False,False,False,False,5,0.7822214753822887,1.8857142857142857
815091333,0,48,1,3,0.0,1.0,43,3,1,2,3119.0,2196,923.0,0.81,4705,77,1.2,0.704,6.282e-05,0.99994,True,False,False,False,False,False,3,1.5080128205128205,1.75
778732158,0,50,1,3,1.0,0.0,30,4,1,3,1507.0,0,1507.0,0.648,4037,83,0.729,0.0,9.8837e-05,0.9999,False,False,True,False,False,False,4,2.6770557029177717,2.6774193548387095
715129233,0,51,1,4,2.0,1.0,36,6,3,3,2902.0,1634,1268.0,0.588,4748,74,0.51,0.563,0.00030842,0.99969,False,True,False,False,False,False,6,1.6355494316224595,2.0
714083208,0,47,1,3,3.0,1.0,38,5,2,2,1585.0,1304,281.0,0.727,4656,80,0.6,0.823,0.00011483,0.99989,True,False,False,False,False,False,4,2.935687263556116,2.051282051282051
716559108,0,47,1,1,2.0,1.0,36,6,2,3,2899.0,2418,481.0,0.575,4296,68,0.838,0.834,0.00017468,0.99983,False,True,False,False,False,False,5,1.4813793103448276,1.837837837837838
715102308,0,50,1,2,0.0,2.0,36,5,1,2,2295.0,1277,1018.0,0.308,2245,47,0.679,0.556,6.054e-05,0.99994,True,False,False,False,False,False,3,0.9777874564459931,1.2702702702702702
768814983,0,39,1,2,0.0,1.0,33,3,1,3,3251.0,1937,1314.0,0.685,4284,85,0.809,0.596,0.00010183,0.9999,True,False,False,False,False,False,4,1.3173431734317342,2.5
788744058,0,48,1,2,2.0,0.0,27,3,1,2,4009.0,1361,2648.0,0.886,4506,80,0.86,0.339,5.3542e-05,0.99995,True,False,False,False,False,False,3,1.1236907730673316,2.857142857142857
782802033,1,45,1,4,0.0,1.0,39,3,2,2,3411.0,1472,1939.0,0.585,2108,55,0.618,0.432,0.99244,0.00756,True,False,False,False,False,False,4,0.6178194607268465,1.375
708499608,0,49,0,5,5.0,2.0,36,6,1,2,15525.0,1299,14226.0,0.452,4042,78,0.95,0.084,6.0455e-05,0.99994,False,True,False,False,False,True,3,0.26033749838979775,2.108108108108108
794947683,0,35,1,4,4.0,1.0,29,6,3,0,2118.0,1189,929.0,1.158,4541,60,0.818,0.561,6.9589e-05,0.99993,False,True,False,False,False,False,3,2.1429919773478057,2.0
716442333,0,34,1,3,4.0,2.0,25,6,2,2,2275.0,1468,807.0,0.757,4977,88,0.692,0.645,0.00011811,0.99988,True,False,False,False,False,False,4,2.186731107205624,3.3846153846153846
772189308,0,59,1,1,3.0,1.0,48,5,2,0,2601.0,1888,713.0,0.773,4899,62,0.771,0.726,3.8315e-05,0.99996,False,True,False,False,False,False,2,1.882782475019216,1.2653061224489797
721529583,0,52,0,3,2.0,4.0,41,6,3,3,4642.0,2413,2229.0,0.797,3532,72,0.674,0.52,0.00030516,0.99969,False,True,False,False,False,False,6,0.760715054921387,1.7142857142857142
713578608,0,58,0,0,6.0,1.0,46,6,4,3,1438.3,0,1438.3,0.808,4082,82,0.822,0.0,0.00045394,0.99955,False,True,False,False,False,False,7,2.836100882373376,1.7446808510638299
718976283,0,51,1,2,0.0,1.0,36,3,2,2,1858.0,1071,787.0,0.611,4388,66,0.535,0.576,0.00012511,0.99987,False,True,False,False,False,False,4,2.3604088219472836,1.7837837837837838
711505308,0,59,1,1,4.0,1.0,52,5,3,3,2636.0,1619,1017.0,0.565,4727,83,0.627,0.614,0.00028395,0.99972,False,True,False,False,False,False,6,1.7925673113386424,1.5660377358490567
711131958,0,50,1,3,6.0,2.0,42,4,3,3,3743.0,881,2862.0,0.77,4621,71,0.821,0.235,0.0004542,0.99955,False,True,False,False,False,False,6,1.234241452991453,1.6511627906976745
714687858,0,49,1,1,4.0,1.0,41,6,1,3,1438.3,0,1438.3,0.53,4538,82,1.05,0.0,8.6952e-05,0.99991,False,True,False,False,False,False,4,3.152921559091225,1.9523809523809523
780289308,1,61,1,0,2.0,1.0,47,1,3,4,4130.0,0,4130.0,0.814,2418,57,0.781,0.0,0.99768,0.00231656,True,False,False,False,False,False,7,0.5853304284676834,1.1875
708504783,0,47,0,3,1.0,2.0,36,3,3,3,10960.0,1333,9627.0,0.678,3480,62,0.632,0.122,0.00032275,0.99968,False,False,True,False,False,False,6,0.3174892801751665,1.6756756756756757
778857108,0,52,1,3,5.0,2.0,33,3,2,0,3900.0,0,3900.0,1.092,4337,81,0.8,0.0,5.1265e-05,0.99995,True,False,False,False,False,False,2,1.1117662137913356,2.3823529411764706
756598833,0,38,0,1,1.0,1.0,31,6,3,3,6236.0,1204,5032.0,0.817,5389,84,0.826,0.193,0.00029196,0.99971,True,False,False,False,False,False,6,0.8640371973705308,2.625
718748133,0,34,1,3,4.0,0.0,23,5,1,0,2591.0,0,2591.0,0.61,3876,67,0.763,0.0,2.1081e-05,0.99998,False,True,False,False,False,False,1,1.4953703703703705,2.7916666666666665
714503433,1,57,1,2,6.0,1.0,36,1,3,3,1615.0,950,665.0,0.507,2212,43,0.387,0.588,0.99772,0.00227837,True,False,False,False,False,False,6,1.368811881188119,1.162162162162162
710869008,0,47,1,3,4.0,0.0,36,5,1,2,8332.0,0,8332.0,0.92,5108,78,1.0,0.0,5.7151e-05,0.99994,False,True,False,False,False,False,3,0.6129845193807753,2.108108108108108
779643858,0,55,1,1,4.0,1.0,38,5,5,2,2033.0,1037,996.0,1.064,4100,82,0.708,0.51,0.00018857,0.99981,True,False,False,False,False,False,7,2.015732546705998,2.1025641025641026
715250583,0,55,0,2,0.0,4.0,48,3,2,3,8082.0,1138,6944.0,0.723,4277,59,0.788,0.141,0.00021042,0.99979,False,True,False,False,False,False,5,0.5291352220710133,1.2040816326530612
714396558,0,57,1,3,2.0,1.0,51,6,2,3,1511.0,0,1511.0,0.678,4683,87,0.706,0.0,0.00019311,0.99981,True,False,False,False,False,False,5,3.0972222222222223,1.6730769230769231
752766783,0,43,1,4,4.0,0.0,36,5,2,2,11536.0,2074,9462.0,0.549,4106,81,0.723,0.18,0.00011937,0.99988,False,False,False,False,False,False,4,0.3558984137990812,2.189189189189189
715532208,0,65,1,1,2.0,1.0,55,3,3,2,4010.0,1504,2506.0,0.766,3807,61,0.564,0.375,0.00016413,0.99984,False,True,False,False,False,False,5,0.9491398653702319,1.0892857142857142
719130558,0,55,1,2,1.0,1.0,44,5,2,3,1669.0,1000,669.0,0.717,4085,69,0.971,0.599,0.00019683,0.9998,True,False,False,False,False,False,5,2.446107784431138,1.5333333333333334
806232408,0,54,1,3,4.0,0.0,49,5,1,2,11905.0,0,11905.0,0.881,4022,65,1.167,0.0,5.7151e-05,0.99994,True,False,False,False,False,False,3,0.33781286746178396,1.3
715497558,1,44,1,1,3.0,1.0,36,6,3,3,3052.0,0,3052.0,0.868,2598,47,0.469,0.0,0.99639,0.00360825,True,False,False,False,False,False,6,0.8509662626924337,1.2702702702702702
716303583,0,55,1,2,4.0,1.0,36,5,1,2,2712.0,1617,1095.0,0.715,4858,73,0.738,0.596,5.5077e-05,0.99994,False,False,True,False,False,False,3,1.7906376704754885,1.972972972972973
713522058,0,39,1,0,3.0,1.0,30,3,2,3,1978.0,871,1107.0,0.636,4299,59,0.844,0.44,0.00015971,0.99984,True,False,False,False,False,False,5,2.1723092470944922,1.903225806451613
719074308,0,37,1,3,3.0,1.0,27,4,2,0,1438.3,687,751.3,0.778,4621,73,1.147,0.478,4.2358e-05,0.99996,True,False,False,False,False,False,2,3.2105884805113596,2.607142857142857
711881733,0,55,1,1,4.0,1.0,46,3,3,3,1606.0,0,1606.0,0.855,4548,76,0.652,0.0,0.00028395,0.99972,True,False,False,False,False,False,6,2.8301182327317984,1.6170212765957446
710310108,0,46,1,1,6.0,1.0,29,3,3,2,2406.0,1705,701.0,0.624,4665,89,0.816,0.709,0.00024431,0.99976,True,False,False,False,False,False,5,1.938097216452015,2.966666666666667
715814433,0,44,0,4,0.0,4.0,36,6,2,3,5877.0,1160,4717.0,0.446,3565,83,0.729,0.197,0.00022068,0.99978,False,True,False,False,False,False,5,0.6064988091187479,2.2432432432432434
717252483,1,57,1,2,4.0,1.0,41,3,3,3,2796.0,0,2796.0,0.729,2196,35,0.75,0.0,0.99671,0.00329379,True,False,False,False,False,False,6,0.7851269217018234,0.8333333333333334
770874483,0,54,1,1,5.0,0.0,40,4,1,2,2876.0,1267,1609.0,0.617,4302,74,0.51,0.441,6.083e-05,0.99994,True,False,False,False,False,False,3,1.4953076120959332,1.8048780487804879
719742108,1,38,1,1,2.0,1.0,26,5,2,4,3554.0,0,3554.0,0.782,2372,44,0.63,0.0,0.99666,0.00334364,False,True,False,False,False,False,6,0.6672292545710268,1.6296296296296295
711064008,0,48,1,2,0.0,1.0,36,4,3,2,9505.0,2390,7115.0,0.727,3616,68,0.619,0.251,0.00019771,0.9998,False,True,False,False,False,False,5,0.38039133179044815,1.837837837837838
717208833,1,34,1,3,2.0,1.0,21,2,2,2,1576.0,0,1576.0,0.789,2703,56,1.0,0.0,0.99137,0.00863,False,True,False,False,False,False,4,1.7140139505389982,2.5454545454545454
709022883,0,44,1,4,3.0,1.0,36,6,3,2,1438.3,0,1438.3,0.651,4257,89,0.648,0.0,0.0001834,0.99982,True,False,False,False,False,False,5,2.9576877648857085,2.4054054054054053
713653983,0,39,0,3,1.0,3.0,26,4,2,1,2973.0,1136,1837.0,0.729,4342,87,0.776,0.382,7.3235e-05,0.99993,False,True,False,False,False,False,3,1.4599865501008742,3.2222222222222223
713463708,1,40,1,4,4.0,1.0,25,4,2,3,1438.3,0,1438.3,0.628,2493,42,0.5,0.0,0.99504,0.00495524,False,True,False,False,False,False,5,1.732091989161398,1.6153846153846154
789143283,0,41,1,1,1.0,0.0,30,4,2,3,5647.0,1175,4472.0,0.802,4868,76,0.81,0.208,0.00018475,0.99982,False,True,False,False,False,False,5,0.8618980169971672,2.4516129032258065
778550583,0,43,1,1,2.0,2.0,35,6,3,2,1766.0,0,1766.0,0.779,4808,87,0.673,0.0,0.00016413,0.99984,False,False,True,False,False,False,5,2.720996038483305,2.4166666666666665
711181608,0,50,1,2,4.0,1.0,40,3,2,3,1606.0,0,1606.0,0.824,4129,68,0.744,0.0,0.00019143,0.99981,False,False,True,False,False,False,5,2.569383945239577,1.6585365853658536
711790308,1,54,1,0,2.0,1.0,34,4,3,3,2223.0,632,1591.0,0.665,2538,49,0.581,0.284,0.99605,0.00394582,False,False,True,False,False,False,6,1.1411870503597121,1.4
779791908,0,47,1,4,5.0,2.0,36,6,3,3,2896.0,0,2896.0,0.961,4970,85,0.889,0.0,0.00037329,0.99963,False,True,False,False,False,False,6,1.7155678287884017,2.2972972972972974
789515283,0,51,0,3,4.0,3.0,43,6,1,3,2157.0,1494,663.0,0.765,4784,69,0.605,0.693,9.6126e-05,0.9999,True,False,False,False,False,False,4,2.216867469879518,1.5681818181818181
712046808,1,49,1,3,6.0,0.0,42,1,3,3,3802.0,1558,2244.0,0.489,2003,43,0.593,0.41,0.9978,0.00219584,False,False,False,False,False,False,6,0.5266894556928741,1.0
712169883,0,43,0,1,3.0,3.0,36,3,3,2,13840.0,1079,12761.0,0.947,4190,74,0.805,0.078,0.00016415,0.99984,True,False,False,False,False,False,5,0.3027237916335525,2.0
712637283,0,36,1,2,0.0,1.0,28,6,1,2,2169.0,1602,567.0,0.668,5182,78,0.814,0.739,6.054e-05,0.99994,False,False,True,False,False,False,3,2.3880184331797234,2.689655172413793
715555833,0,47,1,3,0.0,1.0,34,6,3,0,4862.0,0,4862.0,0.695,4167,86,0.593,0.0,7.5683e-05,0.99992,False,True,False,False,False,False,3,0.8568784700801975,2.4571428571428573
708712833,0,45,1,5,4.0,1.0,36,4,1,2,2289.0,1037,1252.0,0.504,4483,72,0.5,0.453,5.6861e-05,0.99994,True,False,False,False,False,False,3,1.95764192139738,1.945945945945946
717841683,0,49,0,3,0.0,3.0,36,6,1,3,22651.0,1085,21566.0,0.81,3915,72,0.674,0.048,0.00010566,0.99989,True,False,False,False,False,False,4,0.17283242097828005,1.945945945945946
708689958,0,48,1,4,0.0,1.0,36,4,3,2,2406.0,1744,662.0,0.694,4748,88,0.692,0.725,0.00020735,0.99979,False,False,True,False,False,False,5,1.9725799750727047,2.3783783783783785
708888633,1,52,0,3,6.0,4.0,36,2,3,3,3022.0,895,2127.0,0.95,2724,38,0.9,0.296,0.9978,0.00219584,True,False,False,False,False,False,6,0.901091630830301,1.027027027027027
721012983,0,46,0,3,6.0,4.0,38,6,1,2,12935.0,1417,11518.0,0.738,3528,61,0.743,0.11,8.2704e-05,0.99992,True,False,False,False,False,False,3,0.2727272727272727,1.564102564102564
812406183,1,45,1,4,0.0,1.0,40,5,4,3,1438.3,0,1438.3,0.605,2207,41,0.64,0.0,0.99763,0.00236635,False,True,False,False,False,False,7,1.5333842840269576,1.0
714595983,1,49,1,1,1.0,2.0,41,4,3,3,1438.3,522,916.3,0.383,2030,37,0.37,0.363,0.99659,0.00341249,True,False,False,False,False,False,6,1.4104078371430557,0.8809523809523809
715725858,0,43,1,3,5.0,1.0,26,6,2,2,2256.0,1346,910.0,0.911,4893,76,0.81,0.597,0.00013897,0.99986,False,True,False,False,False,False,4,2.1679220203810368,2.814814814814815
720270633,1,40,1,3,4.0,1.0,36,5,3,1,1516.0,0,1516.0,0.737,2709,54,0.385,0.0,0.9912,0.0088,False,True,False,False,False,False,4,1.7857613711272249,1.4594594594594594
720269283,0,48,1,3,0.0,2.0,33,3,2,2,2485.0,1651,834.0,1.1,4351,86,0.83,0.664,0.00012982,0.99987,False,False,True,False,False,False,4,1.750201126307321,2.5294117647058822
710142258,0,53,1,2,0.0,1.0,36,5,2,2,1820.0,909,911.0,0.737,4665,67,0.763,0.499,0.00012511,0.99987,False,True,False,False,False,False,4,2.5617792421746293,1.8108108108108107
708525108,0,54,1,2,4.0,0.0,47,4,3,3,2156.0,1134,1022.0,0.669,4120,77,0.711,0.526,0.00030251,0.9997,True,False,False,False,False,False,6,1.9100602688919797,1.6041666666666667
709621008,0,48,0,5,5.0,3.0,30,6,3,2,5826.0,1482,4344.0,0.729,4135,76,0.767,0.254,0.0002185,0.99978,False,True,False,False,False,False,5,0.7096275956753046,2.4516129032258065
717181833,0,39,1,1,4.0,1.0,30,5,2,2,10190.0,891,9299.0,0.678,3768,59,0.967,0.087,9.6533e-05,0.9999,False,True,False,False,False,True,4,0.3697380041212835,1.903225806451613
711288558,0,45,1,3,4.0,1.0,28,5,2,2,2035.0,1174,861.0,0.876,4670,77,0.638,0.577,0.00011811,0.99988,False,True,False,False,False,False,4,2.293713163064833,2.6551724137931036
718653333,1,45,1,2,3.0,1.0,33,1,3,3,1833.0,0,1833.0,0.549,2037,31,0.292,0.0,0.99661,0.00338757,False,True,False,False,False,False,6,1.1106870229007633,0.9117647058823529
766628733,0,56,0,3,1.0,3.0,49,3,3,3,1623.0,0,1623.0,1.058,4965,74,0.805,0.0,0.00032275,0.99968,False,True,False,False,False,False,6,3.0572660098522166,1.48
711724083,1,27,1,0,0.0,1.0,16,6,1,3,1835.0,1647,188.0,0.513,1903,44,0.63,0.898,0.98869,0.01131,False,True,False,False,False,False,4,1.0364923747276689,2.588235294117647
719690733,0,47,1,4,2.0,1.0,40,4,2,2,4490.0,1989,2501.0,0.604,4346,70,0.795,0.443,0.00011604,0.99988,True,False,False,False,False,False,4,0.96771320418615,1.7073170731707317
770783508,0,48,0,3,4.0,3.0,34,6,3,2,11062.0,0,11062.0,0.761,4084,72,0.8,0.0,0.00018665,0.99981,False,False,False,False,False,False,5,0.36915845611497783,2.057142857142857
713422083,1,30,1,0,4.0,1.0,36,5,3,3,1574.0,0,1574.0,0.582,2560,59,0.788,0.0,0.99616,0.0038363,False,True,False,False,False,False,6,1.6253968253968254,1.5945945945945945
718026858,0,52,1,2,3.0,1.0,36,3,2,2,2370.0,1490,880.0,0.63,4751,80,0.86,0.629,0.00011066,0.99989,False,True,False,False,False,False,4,2.0037958667229017,2.1621621621621623
716028108,0,35,1,2,3.0,1.0,18,6,2,0,2658.0,0,2658.0,0.891,4667,83,0.93,0.0,4.082e-05,0.99996,False,True,False,False,False,False,2,1.7551711169612636,4.368421052631579
712222758,1,38,1,3,4.0,1.0,36,3,2,3,2300.0,0,2300.0,0.703,2500,47,0.119,0.0,0.99499,0.00501,True,False,False,False,False,False,5,1.086484137331595,1.2702702702702702
718436133,0,44,1,2,4.0,1.0,36,5,2,3,2368.0,1244,1124.0,0.935,4289,71,0.868,0.525,0.00019143,0.99981,False,True,False,False,False,False,5,1.8104685521317012,1.9189189189189189
719313633,0,53,1,0,2.0,2.0,36,6,2,3,2883.0,1936,947.0,0.861,4244,53,0.656,0.672,0.0001597,0.99984,True,False,False,False,False,False,5,1.4715672676837726,1.4324324324324325
814586958,0,43,1,2,3.0,0.0,38,4,3,2,3264.0,2042,1222.0,0.752,4624,75,0.705,0.626,0.00017488,0.99983,False,False,False,False,False,False,5,1.4162327718223584,1.9230769230769231
804344733,0,46,1,3,0.0,1.0,41,3,2,2,1937.0,916,1021.0,0.807,4303,89,0.78,0.473,0.00012982,0.99987,False,True,False,False,False,False,4,2.2203302373581013,2.119047619047619
717166383,0,40,1,4,0.0,2.0,30,5,2,2,2166.0,1465,701.0,0.857,5097,82,0.673,0.676,0.00013121,0.99987,True,False,False,False,False,False,4,2.3520996769727733,2.6451612903225805
713060283,0,43,1,5,4.0,2.0,34,5,1,3,7135.0,1164,5971.0,1.127,3746,81,1.189,0.163,9.5638e-05,0.9999,True,False,False,False,False,False,4,0.5249439461883408,2.3142857142857145
713070033,0,56,1,2,4.0,1.0,43,5,3,2,1438.3,787,651.3,0.737,4830,79,0.756,0.547,0.00017987,0.99982,False,True,False,False,False,False,5,3.355797957340374,1.7954545454545454
793625583,0,48,1,3,2.0,2.0,42,6,1,1,3743.0,2090,1653.0,0.969,4674,67,0.718,0.558,3.3505e-05,0.99997,False,True,False,False,False,False,2,1.248397435897436,1.558139534883721
713918358,0,31,1,0,1.0,0.0,36,6,3,1,5190.0,1682,3508.0,0.888,4900,81,0.8,0.324,9.5711e-05,0.9999,False,False,False,False,False,False,4,0.9439414371026777,2.189189189189189
714308283,0,41,0,2,6.0,2.0,32,5,3,3,6059.0,1171,4888.0,0.678,4119,70,0.667,0.193,0.00043772,0.99956,True,False,False,False,False,False,6,0.6797029702970298,2.121212121212121
714086133,0,47,1,4,1.0,1.0,36,4,2,3,2577.0,1450,1127.0,0.747,4576,83,0.766,0.563,0.00020643,0.99979,False,True,False,False,False,False,5,1.7750193948797517,2.2432432432432434
718872858,0,43,1,2,2.0,1.0,36,5,1,3,3761.0,2121,1640.0,0.694,4476,79,0.927,0.564,9.0056e-05,0.99991,True,False,False,False,False,False,4,1.189792663476874,2.135135135135135
718148358,1,50,1,3,2.0,1.0,36,2,3,3,1572.0,0,1572.0,0.74,2447,41,0.577,0.0,0.99673,0.00326528,True,False,False,False,False,False,6,1.5556261919898284,1.1081081081081081
709665783,0,39,1,1,0.0,2.0,36,3,1,1,1637.0,0,1637.0,0.889,4800,70,0.795,0.0,3.4268e-05,0.99997,True,False,False,False,False,False,2,2.93040293040293,1.8918918918918919
708483708,0,51,0,2,0.0,5.0,36,5,3,2,28600.0,0,28600.0,0.506,4336,66,0.61,0.0,0.00019771,0.9998,True,False,False,False,False,False,5,0.15160309080102094,1.7837837837837838
715347783,0,40,0,4,2.0,1.0,35,3,3,1,4402.0,1524,2878.0,0.628,3063,57,0.9,0.346,0.0001106,0.99989,True,False,False,False,False,False,4,0.6956620486032251,1.5833333333333333
709054083,0,50,1,1,4.0,1.0,32,6,1,3,2652.0,1911,741.0,0.831,4816,79,0.881,0.721,8.6952e-05,0.99991,False,False,True,False,False,False,4,1.8153034300791557,2.393939393939394
807915408,0,41,1,2,3.0,2.0,36,6,2,3,6602.0,0,6602.0,0.743,4479,82,0.822,0.0,0.00018612,0.99981,True,False,False,False,False,False,5,0.6783280327124035,2.2162162162162162
794507133,1,37,1,2,6.0,2.0,18,4,1,3,1900.0,0,1900.0,0.776,2880,46,0.353,0.0,0.9926,0.0074,False,True,False,False,False,False,4,1.5149921094160967,2.4210526315789473
712569408,0,56,1,4,6.0,2.0,44,4,2,3,3455.0,1385,2070.0,0.773,4925,82,0.745,0.401,0.00029051,0.99971,False,True,False,False,False,False,5,1.4250578703703705,1.8222222222222222
788805108,0,47,0,3,2.0,3.0,30,5,3,3,18123.0,1775,16348.0,0.593,4259,80,0.86,0.098,0.00030516,0.99969,False,True,False,False,False,False,6,0.2349922754358861,2.5806451612903225
710150208,0,44,1,4,5.0,1.0,26,4,1,3,2295.0,1250,1045.0,0.912,3834,69,0.643,0.545,0.00011432,0.99989,False,False,False,False,False,False,4,1.6698606271777003,2.5555555555555554
711825558,0,38,0,3,4.0,4.0,19,5,2,2,1518.0,1115,403.0,0.705,3595,65,0.857,0.735,0.00011811,0.99988,True,False,False,False,False,False,4,2.366688610928242,3.25
712891833,0,45,1,2,4.0,1.0,36,3,1,1,2723.0,1902,821.0,0.723,3875,84,0.75,0.698,3.3214e-05,0.99997,False,False,True,False,False,False,2,1.422540381791483,2.27027027027027
719680908,0,47,1,0,3.0,1.0,27,3,1,3,1776.0,691,1085.0,0.878,4878,84,0.826,0.389,7.7286e-05,0.99992,True,False,False,False,False,False,4,2.7450759707371977,3.0
801053208,0,39,1,3,2.0,1.0,33,3,3,1,1968.0,1270,698.0,0.975,4199,84,0.826,0.645,0.00010943,0.99989,True,False,False,False,False,False,4,2.132554596241747,2.4705882352941178
